# HyperSecurity_offensivelabs - KUBERNETES & CLOUD NATIVE SECURITY TEST DATABASE
# RESTRICTED ACCESS - AUTHORIZED PERSONNEL ONLY
# Copyright (c) HyperSecurity_offensivelabs - All Rights Reserved
# Format: id,path,method,expected_status,content_indicators,severity,category,title,description,remediation,download_flag
#
id,path,method,expected_status,content_indicators,severity,category,title,description,remediation,download_flag
K8S-0042,/api/v1/namespaces/kube-system/pods,GET,200,pods,Critical,K8s,K8s System Pods,System namespace pods.,Secure system pods.,false
K8S-0043,/api/v1/namespaces/default/secrets,GET,200,secrets,Critical,K8s,K8s Default Secrets,Default namespace secrets.,Critical: Rotate secrets.,true
K8S-0044,/api/v1/namespaces/kube-system/secrets,GET,200,secrets,Critical,K8s,K8s System Secrets,System namespace secrets.,Critical: Secure immediately.,true
K8S-0045,/api/v1/namespaces/default/serviceaccounts,GET,200,serviceaccounts,Critical,K8s,K8s Default SA,Default service accounts.,Secure default SA.,false
K8S-0046,/api/v1/namespaces/default/configmaps,GET,200,configmaps,Critical,K8s,K8s Default CM,Default configmaps.,Secure configmaps.,true
K8S-0047,/api/v1/namespaces/kube-system/configmaps,GET,200,configmaps,Critical,K8s,K8s System CM,System configmaps.,Secure system CM.,true
K8S-0048,/apis/metrics.k8s.io/v1beta1/nodes,GET,200,metrics,Critical,K8s,K8s Node Metrics,Node metrics API.,Secure metrics.,false
K8S-0049,/apis/metrics.k8s.io/v1beta1/pods,GET,200,metrics,Critical,K8s,K8s Pod Metrics,Pod metrics API.,Secure metrics.,false
K8S-0050,/version,GET,200,gitVersion,Critical,K8s,K8s Version,Kubernetes version info.,Secure version endpoint.,false
K8S-0051,/healthz,GET,200,ok,Medium,K8s,K8s Health,Health check endpoint.,Limit health access.,false
K8S-0052,/livez,GET,200,live,Medium,K8s,K8s Liveness,Liveness probe endpoint.,Secure liveness.,false
K8S-0053,/readyz,GET,200,ready,Medium,K8s,K8s Readiness,Readiness probe endpoint.,Secure readiness.,false
K8S-0054,/openapi/v2,GET,200,swagger,Critical,K8s,K8s OpenAPI,OpenAPI specification.,Remove OpenAPI access.,false
K8S-0055,/openapi/v3,GET,200,openapi,Critical,K8s,K8s OpenAPI V3,OpenAPI v3 spec.,Secure OpenAPI.,false
K8S-0056,/logs,GET,200,logs,Critical,K8s,K8s Logs,API server logs.,Secure log access.,true
K8S-0057,/debug/pprof,GET,200,pprof,Critical,K8s,K8s Pprof,Profiling endpoint.,Remove pprof.,false
K8S-0058,/debug/pprof/heap,GET,200,heap,Critical,K8s,K8s Heap Profile,Heap profiling.,Remove profiling.,true
K8S-0059,/debug/pprof/profile,GET,200,profile,Critical,K8s,K8s CPU Profile,CPU profiling.,Remove profiling.,true
K8S-0060,/debug/flags/v,GET,200,v,Critical,K8s,K8s Debug Flags,Debug flag endpoint.,Disable debug.,false
K8S-0061,/metrics,GET,200,prometheus,Critical,K8s,K8s Metrics,Prometheus metrics.,Secure metrics.,false
K8S-0062,/apis/admissionregistration.k8s.io/v1/mutatingwebhookconfigurations,GET,200,webhooks,Critical,K8s,K8s Mutating Webhooks,Mutating webhooks.,Secure webhooks.,false
K8S-0063,/apis/admissionregistration.k8s.io/v1/validatingwebhookconfigurations,GET,200,webhooks,Critical,K8s,K8s Validating Webhooks,Validating webhooks.,Secure webhooks.,false
K8S-0064,/apis/apiextensions.k8s.io/v1/customresourcedefinitions,GET,200,crds,Critical,K8s,K8s CRDs,Custom resource definitions.,Secure CRDs.,false
K8S-0065,/apis/discovery.k8s.io/v1/endpointslices,GET,200,endpointslices,Critical,K8s,K8s EndpointSlices,Endpoint slices.,Secure endpoints.,false
K8S-0066,/apis/flowcontrol.apiserver.k8s.io/v1beta2/flowschemas,GET,200,flowschemas,Critical,K8s,K8s FlowSchemas,Flow control schemas.,Secure flow control.,false
K8S-0067,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations,GET,200,prioritylevelconfigurations,Critical,K8s,K8s Priority Levels,Priority level configs.,Secure priority levels.,false
K8S-0068,/apis/certificates.k8s.io/v1/certificatesigningrequests,GET,200,csrs,Critical,K8s,K8s CSRs,Certificate signing requests.,Secure CSRs.,false
K8S-0069,/apis/coordination.k8s.io/v1/leases,GET,200,leases,Critical,K8s,K8s Leases,Coordination leases.,Secure leases.,false
K8S-0070,/apis/node.k8s.io/v1/runtimeclasses,GET,200,runtimeclasses,Critical,K8s,K8s RuntimeClasses,Runtime classes.,Secure runtime classes.,false
K8S-0071,/apis/scheduling.k8s.io/v1/priorityclasses,GET,200,priorityclasses,Critical,K8s,K8s PriorityClasses,Priority classes.,Secure priority classes.,false
K8S-0072,/apis/events.k8s.io/v1/events,GET,200,events,Critical,K8s,K8s Events API,Events API v1.,Secure events.,false
K8S-0073,/apis/apiregistration.k8s.io/v1/apiservices,GET,200,apiservices,Critical,K8s,K8s APIServices,API services.,Secure API services.,false
K8S-0074,/api/v1/persistentvolumes/status,GET,200,status,Critical,K8s,K8s PV Status,PV status updates.,Secure PV status.,false
K8S-0075,/api/v1/nodes/proxy/stats,GET,200,stats,Critical,K8s,K8s Node Stats,Node statistics.,Disable stats.,false
K8S-0076,/api/v1/nodes/proxy/metrics,GET,200,metrics,Critical,K8s,K8s Node Metrics,Node metrics.,Secure metrics.,false
K8S-0077,/api/v1/nodes/proxy/runningpods,GET,200,pods,Critical,K8s,K8s Running Pods,Running pods list.,Critical: Secure immediately.,false
K8S-0078,/api/v1/nodes/proxy/spec,GET,200,spec,Critical,K8s,K8s Node Spec,Node specification.,Secure node spec.,false
K8S-0079,/api/v1/namespaces/default/pods/exec,POST,101,exec,Critical,K8s,K8s Pod Exec,Pod exec access.,Disable exec.,false
K8S-0080,/api/v1/namespaces/default/pods/log,GET,200,log,Critical,K8s,K8s Pod Logs,Pod logs access.,Secure pod logs.,true
K8S-0081,/api/v1/namespaces/default/pods/attach,POST,101,attach,Critical,K8s,K8s Pod Attach,Pod attach access.,Disable attach.,false
K8S-0082,/api/v1/namespaces/default/pods/portforward,POST,101,portforward,Critical,K8s,K8s Port Forward,Pod port forwarding.,Disable portforward.,false
K8S-0083,/api/v1/namespaces/default/pods/proxy,GET,200,proxy,Critical,K8s,K8s Pod Proxy Access,Pod proxy access.,Secure pod proxy.,false
K8S-0084,/apis/apps/v1/namespaces/default/deployments,GET,200,deployments,Critical,K8s,K8s NS Deployments,Namespace deployments.,Secure deployments.,false
K8S-0085,/apis/apps/v1/namespaces/default/daemonsets,GET,200,daemonsets,Critical,K8s,K8s NS DaemonSets,Namespace daemonsets.,Secure daemonsets.,false
K8S-0086,/apis/apps/v1/namespaces/default/replicasets,GET,200,replicasets,Critical,K8s,K8s NS ReplicaSets,Namespace replicasets.,Secure replicasets.,false
K8S-0087,/apis/apps/v1/namespaces/default/statefulsets,GET,200,statefulsets,Critical,K8s,K8s NS StatefulSets,Namespace statefulsets.,Secure statefulsets.,false
K8S-0088,/api/v1/namespaces/default/replicationcontrollers,GET,200,rc,Critical,K8s,K8s NS RC,Replication controllers.,Secure RC.,false
K8S-0089,/api/v1/namespaces/default/resourcequotas,GET,200,quotas,Critical,K8s,K8s NS Quotas,Resource quotas.,Secure quotas.,false
K8S-0090,/api/v1/namespaces/default/limitranges,GET,200,limits,Critical,K8s,K8s NS Limits,Limit ranges.,Secure limits.,false
K8S-0091,/api/v1/watch/namespaces,GET,200,watch,Critical,K8s,K8s Watch NS,Namespace watch.,Secure watch API.,false
K8S-0092,/api/v1/watch/pods,GET,200,watch,Critical,K8s,K8s Watch Pods,Pod watch access.,Secure watch API.,false
K8S-0093,/api/v1/watch/secrets,GET,200,watch,Critical,K8s,K8s Watch Secrets,Secret watch access.,Critical: Secure watch.,false
K8S-0094,/api/v1/watch/configmaps,GET,200,watch,Critical,K8s,K8s Watch CM,ConfigMap watch.,Secure watch API.,false
K8S-0095,/api/v1/watch/services,GET,200,watch,Critical,K8s,K8s Watch Services,Service watch.,Secure watch API.,false
K8S-0096,/api/v1/watch/nodes,GET,200,watch,Critical,K8s,K8s Watch Nodes,Node watch access.,Secure watch API.,false
K8S-0097,/api/v1/proxy/namespaces/default/services,GET,200,proxy,Critical,K8s,K8s Proxy Services,Service proxy.,Disable proxy.,false
K8S-0098,/api/v1/proxy/nodes,GET,200,proxy,Critical,K8s,K8s Proxy Nodes,Node proxy.,Disable proxy.,false
K8S-0099,/swagger-ui.html,GET,200,Swagger UI,Critical,K8s,K8s Swagger UI,Swagger interface.,Remove swagger.,false
K8S-0100,/swagger-ui,GET,200,swagger,Critical,K8s,K8s Swagger Alt,Alternative swagger.,Remove swagger.,false
