# HyperSecurity_offensivelabs - MESSAGING & QUEUES SECURITY TEST DATABASE
# RESTRICTED ACCESS - AUTHORIZED PERSONNEL ONLY
# Copyright (c) HyperSecurity_offensivelabs - All Rights Reserved
# Format: id,path,method,expected_status,content_indicators,severity,category,title,description,remediation,download_flag
#
id,path,method,expected_status,content_indicators,severity,category,title,description,remediation,download_flag
MSG-0042,/faye,GET,200,faye,Critical,Messaging,Faye,Faye pub/sub.,Secure Faye.,false
MSG-0043,/centrifugo,GET,200,centrifugo,Critical,Messaging,Centrifugo,Centrifugo server.,Secure Centrifugo.,false
MSG-0044,/centrifuge,GET,200,centrifuge,Critical,Messaging,Centrifuge Alt,Centrifuge alternate.,Secure Centrifuge.,false
MSG-0045,/realtime,GET,200,realtime,Critical,Messaging,Realtime,Realtime endpoint.,Secure realtime.,false
MSG-0046,/events,GET,200,events,Critical,Messaging,Events Stream,Events streaming.,Secure events.,false
MSG-0047,/sse,GET,200,sse,Critical,Messaging,Server-Sent Events,SSE endpoint.,Secure SSE.,false
MSG-0048,/stream,GET,200,stream,Critical,Messaging,Stream,Stream endpoint.,Secure stream.,false
MSG-0049,/streaming,GET,200,streaming,Critical,Messaging,Streaming,Streaming interface.,Secure streaming.,false
MSG-0050,/pubsub,GET,200,pubsub,Critical,Messaging,PubSub,Pub/Sub endpoint.,Secure PubSub.,false
MSG-0051,/subscribe,GET,200,subscribe,Critical,Messaging,Subscribe,Subscribe endpoint.,Secure subscribe.,false
MSG-0052,/publish,POST,200,publish,Critical,Messaging,Publish,Publish endpoint.,Secure publish.,false
MSG-0053,/broadcast,POST,200,broadcast,Critical,Messaging,Broadcast,Broadcast endpoint.,Secure broadcast.,false
MSG-0054,/channels,GET,200,channels,Critical,Messaging,Channels,Channels list.,Secure channels.,false
MSG-0055,/presence,GET,200,presence,Critical,Messaging,Presence,Presence info.,Secure presence.,false
MSG-0056,/stats,GET,200,stats,Critical,Messaging,Stats,Statistics endpoint.,Secure stats.,false
MSG-0057,/metrics,GET,200,metrics,Critical,Messaging,Metrics,Metrics endpoint.,Secure metrics.,false
MSG-0058,/health,GET,200,health,Critical,Messaging,Health,Health check.,Secure health.,false
MSG-0059,/status,GET,200,status,Critical,Messaging,Status,Status check.,Secure status.,false
MSG-0060,/info,GET,200,info,Critical,Messaging,Info,Information endpoint.,Secure info.,false
MSG-0061,/debug,GET,200,debug,Critical,Messaging,Debug,Debug interface.,Remove debug.,false
MSG-0062,/admin/queues,GET,200,queues,Critical,Messaging,Admin Queues,Admin queues list.,Secure admin.,false
MSG-0063,/admin/topics,GET,200,topics,Critical,Messaging,Admin Topics,Admin topics list.,Secure admin.,false
MSG-0064,/admin/consumers,GET,200,consumers,Critical,Messaging,Admin Consumers,Consumers list.,Secure admin.,false
MSG-0065,/admin/messages,GET,200,messages,Critical,Messaging,Admin Messages,Messages list.,Critical: Secure messages.,false
MSG-0066,/api/queues,GET,200,queues,Critical,Messaging,API Queues,Queues API.,Secure API.,false
MSG-0067,/api/exchanges,GET,200,exchanges,Critical,Messaging,API Exchanges,Exchanges API.,Secure API.,false
MSG-0068,/api/bindings,GET,200,bindings,Critical,Messaging,API Bindings,Bindings API.,Secure API.,false
MSG-0069,/api/vhosts,GET,200,vhosts,Critical,Messaging,API VHosts,Virtual hosts API.,Secure API.,false
MSG-0070,/api/permissions,GET,200,permissions,Critical,Messaging,API Permissions,Permissions API.,Secure API.,false
MSG-0071,/api/connections,GET,200,connections,Critical,Messaging,API Connections,Connections API.,Secure API.,false
MSG-0072,/api/channels,GET,200,channels,Critical,Messaging,API Channels,Channels API.,Secure API.,false
MSG-0073,/api/overview,GET,200,overview,Critical,Messaging,API Overview,Overview API.,Secure API.,false
MSG-0074,/api/cluster-name,GET,200,cluster_name,Critical,Messaging,API Cluster,Cluster API.,Secure API.,false
MSG-0075,/api/nodes,GET,200,nodes,Critical,Messaging,API Nodes,Nodes API.,Secure API.,false
MSG-0076,/api/definitions,GET,200,definitions,Critical,Messaging,API Definitions,Definitions API.,Secure definitions.,false
MSG-0077,/api/whoami,GET,200,whoami,Critical,Messaging,API Whoami,Whoami API.,Secure whoami.,false
MSG-0078,/api/auth,GET,200,auth,Critical,Messaging,API Auth,Auth API.,Secure auth.,false
MSG-0079,/api/login,POST,200,token,Critical,Messaging,API Login,Login API.,Secure login.,false
MSG-0080,/api/logout,POST,200,logout,Critical,Messaging,API Logout,Logout API.,Secure logout.,false
MSG-0081,/api/user,GET,200,user,Critical,Messaging,API User,User API.,Secure user.,false
MSG-0082,/api/users,GET,200,users,Critical,Messaging,API Users,Users API.,Secure users.,false
MSG-0083,/stomp,GET,200,stomp,Critical,Messaging,STOMP,STOMP endpoint.,Secure STOMP.,false
MSG-0084,/stomp/admin,GET,200,admin,Critical,Messaging,STOMP Admin,STOMP admin.,Secure admin.,false
MSG-0085,/amqp,GET,200,amqp,Critical,Messaging,AMQP,AMQP endpoint.,Secure AMQP.,false
MSG-0086,/amqp/admin,GET,200,admin,Critical,Messaging,AMQP Admin,AMQP admin.,Secure admin.,false
MSG-0087,/jms,GET,200,jms,Critical,Messaging,JMS,JMS endpoint.,Secure JMS.,false
MSG-0088,/tibco,GET,200,tibco,Critical,Messaging,Tibco,Tibco EMS.,Secure Tibco.,false
MSG-0089,/ibm-mq,GET,200,ibmmq,Critical,Messaging,IBM MQ,IBM MQ interface.,Secure IBM MQ.,false
MSG-0090,/wmq,GET,200,wmq,Critical,Messaging,WebSphere MQ,WebSphere MQ.,Secure WMQ.,false
MSG-0091,/sonicmq,GET,200,sonicmq,Critical,Messaging,SonicMQ,SonicMQ interface.,Secure SonicMQ.,false
MSG-0092,/solace,GET,200,solace,Critical,Messaging,Solace,Solace broker.,Secure Solace.,false
MSG-0093,/tibco/eftl,GET,200,eftl,Critical,Messaging,Tibco eFTL,Tibco eFTL.,Secure eFTL.,false
MSG-0094,/aerospike,GET,200,aerospike,Critical,Messaging,Aerospike,Aerospike AMC.,Secure Aerospike.,false
MSG-0095,/gearman,GET,200,gearman,Critical,Messaging,Gearman,Gearman server.,Secure Gearman.,false
MSG-0096,/beanstalkd,GET,200,beanstalkd,Critical,Messaging,Beanstalkd,Beanstalkd console.,Secure Beanstalkd.,false
MSG-0097,/beanstalk/console,GET,200,console,Critical,Messaging,Beanstalk Console,Beanstalk console.,Secure console.,false
MSG-0098,/resque,GET,200,resque,Critical,Messaging,Resque,Resque interface.,Secure Resque.,false
MSG-0099,/sidekiq,GET,200,sidekiq,Critical,Messaging,Sidekiq,Sidekiq web.,Secure Sidekiq.,false
MSG-0100,/sidekiq/web,GET,200,web,Critical,Messaging,Sidekiq Web,Sidekiq web UI.,Secure Sidekiq.,false
